Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"תל אביב - יפו, תל אביב, ישראל",07/08/2019 17:00:00,31,31,31,,34.6,0,0,0,14.8,250,,10,0,58.82,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2019 18:00:00,30,30,30,,33.5,0,0,0,13.9,295,,12.4,17.9,62.84,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2019 19:00:00,29.1,29.1,29.1,,32.2,0,0,0,15,295,,10.3,0,66.03,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2019 20:00:00,28,28,28,,31.3,0,0,0,13,290,,10,0,74.3,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2019 21:00:00,27.1,27.1,27.1,,29.6,0,0,0,8.4,308,,10,23.9,76.51,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2019 22:00:00,27,27,27,,29.2,0,0,0,9.4,300,,10,0,74.14,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2019 23:00:00,27,27,27,,29.2,0,0,0,5.4,,,10,0,74.14,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 00:00:00,26.1,26.1,26.1,,,0,0,0,8.4,220,,10,0,79.09,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 01:00:00,26,26,26,,,0,0,0,7.6,140,,10,0,78.64,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 02:00:00,25,25,25,,,0,0,0,11.2,160,,10,27.8,83.45,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 03:00:00,24.7,24.7,24.7,,,0,0,0,8.4,162,,10,33,83.33,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 04:00:00,25,25,25,,,0,0,0,13,150,,10,89.1,83.45,Overcast
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 05:00:00,25,25,25,,,0,0,0,13,150,,9,89.1,83.45,Overcast
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 06:00:00,24.7,24.7,24.7,,,0,0,0,9.3,162,,7.4,83.5,80.19,Overcast
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 07:00:00,25,25,25,,,0,0,0,14.8,150,,7,50,78.5,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 08:00:00,27,27,27,,29.2,0,0,0,16.6,180,,8,27.8,74.14,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 09:00:00,27.2,27.2,27.2,,29.5,0,0,0,14.5,196,,10,48.2,72.85,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 10:00:00,29,29,29,,31.4,0,0,0,14.8,200,,10,50,62.06,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 11:00:00,31,31,31,,33.8,0,0,0,11.2,210,,10,27.8,55.32,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 12:00:00,31.9,31.9,31.9,,34.8,0,0,0,17.2,260,,14.7,17.9,52.81,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 13:00:00,32,32,32,,34.9,0,0,0,22.3,270,,10,0,52.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 14:00:00,32,32,32,,34.9,0,0,0,20.5,280,,10,0,52.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 15:00:00,31.1,31.1,31.1,,34.6,0,0,0,19.4,275,,10,33,58.73,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 16:00:00,31,31,31,,34.6,0,0,0,18.4,280,,10,27.8,58.82,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 17:00:00,31,31,31,,35.5,0,0,0,16.6,290,,10,0,62.5,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 18:00:00,30.4,30.4,30.4,,33.7,0,0,0,12,280,,10,6,60.86,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 19:00:00,30,30,30,,33.3,0,0,0,11.2,290,,10,0,62.28,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 20:00:00,28,28,28,,30.7,0,0,0,13,300,,10,0,69.92,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 21:00:00,27,27,27,,29.2,0,0,0,9.4,290,,10,0,74.14,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 22:00:00,27,27,27,,29.2,0,0,0,9.4,280,,10,0,74.14,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2019 23:00:00,26,26,26,,,0,0,0,7.6,220,,10,0,83.57,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 00:00:00,26,26,26,,,0,0,0,5.4,,,10,0,83.57,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 01:00:00,26,26,26,,,0,0,0,9.4,160,,10,0,83.57,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 02:00:00,25,25,25,,,0,0,0,9.4,170,,10,50,83.45,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 03:00:00,25,25,25,,,0,0,0,9.4,140,,10,50,83.45,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 04:00:00,24,24,24,,,0,0,0,11.2,160,,10,39.2,83.34,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 05:00:00,25,25,25,,,0,0,0,7.6,140,,10,89.1,78.5,Overcast
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 06:00:00,24,24,24,,,0,0,0,13,140,,10,50,83.34,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 07:00:00,25,25,25,,,0,0,0,13,140,,10,39.2,78.5,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 08:00:00,26,26,26,,,0,0,0,13,150,,10,50,73.97,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 09:00:00,28,28,28,,30.1,0,0,0,5.4,,,10,27.8,65.77,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 10:00:00,29,29,29,,31.4,0,0,0,5.4,,,10,27.8,62.06,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 11:00:00,31,31,31,,33,0,0,0,7.6,190,,10,0,52.01,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 12:00:00,32,32,32,,34.9,0,0,0,14.8,260,,10,0,52.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 13:00:00,32,32,32,,34.9,0,0,0,20.5,270,,10,0,52.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 14:00:00,32,32,32,,34.9,0,0,0,16.6,250,,10,0,52.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 15:00:00,32,32,32,,34.9,0,0,0,18.4,290,,10,0,52.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 16:00:00,32,32,32,,34.9,0,0,0,16.6,290,,10,0,52.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 17:00:00,31,31,31,,33.8,0,0,0,20.5,290,,10,0,55.32,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 18:00:00,30,30,30,,33.3,0,0,0,16.6,300,,10,0,62.28,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 19:00:00,30,30,30,,33.3,0,0,0,14.8,310,,10,0,62.28,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 20:00:00,28,28,28,,31.3,0,0,0,11.2,330,,10,0,74.3,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 21:00:00,28,28,28,,31.3,0,0,0,8.6,344,,10.3,0,74.22,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 22:00:00,28,28,28,,31.3,0,0,0,5.4,,,10,0,74.3,Clear
"תל אביב - יפו, תל אביב, ישראל",07/10/2019 23:00:00,28,28,28,,31.3,0,0,0,5.4,,,10,0,74.3,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 00:00:00,27,27,27,,29.2,0,0,0,3.6,,,10,0,74.14,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 01:00:00,27,27,27,,29.2,0,0,0,5.4,,,10,0,74.14,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 02:00:00,25,25,25,,,0,0,0,9.4,150,,10,0,83.45,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 03:00:00,25,25,25,,,0,0,0,11.2,190,,10,0,83.45,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 04:00:00,24,24,24,,,0,0,0,7.6,140,,8,27.8,88.6,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 05:00:00,23,23,23,,,0,0,0,7.6,140,,9,50,83.22,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 06:00:00,24,24,24,,,0,0,0,9.4,130,,8,50,83.34,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 07:00:00,24,24,24,,,0,0,0,13,140,,8,27.8,83.34,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 08:00:00,26,26,26,,,0,0,0,13,160,,7,27.8,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 09:00:00,28,28,28,,30.7,0,0,0,11.2,190,,10,0,69.92,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 10:00:00,30,30,30,,33.3,0,0,0,13,210,,10,0,62.28,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 11:00:00,31,31,31,,35.5,0,0,0,14.8,260,,10,0,62.5,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 12:00:00,32,32,32,,35.8,0,0,0,13,260,,10,0,55.57,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 13:00:00,33,33,33,,36.1,0,0,0,13,280,,10,0,49.4,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 14:00:00,33,33,33,,36.1,0,0,0,18.4,280,,10,0,49.4,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 15:00:00,31.9,31.9,31.9,,35.5,0,0,0,16.5,285,,12.4,0,54.91,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 16:00:00,32,32,32,,34.9,0,0,0,14.8,280,,10,0,52.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 17:00:00,32,32,32,,34.9,0,0,0,13,290,,10,0,52.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 18:00:00,31.4,31.4,31.4,,35,0,0,0,9.4,277,,12.4,0,57.47,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 19:00:00,31,31,31,,33.8,0,0,0,11.2,300,,10,0,55.32,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 20:00:00,30,30,30,,32.6,0,0,0,11.2,260,,10,0,58.58,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 21:00:00,28.8,28.8,28.8,,30.6,0,0,0,7.9,287,,10,0,59.45,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 22:00:00,28,28,28,,30.1,0,0,0,7.6,270,,10,0,65.77,Clear
"תל אביב - יפו, תל אביב, ישראל",07/11/2019 23:00:00,28,28,28,,30.7,0,0,0,7.6,200,,10,0,69.92,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 00:00:00,27.3,27.3,27.3,,30,0,0,0,7.4,194,,10,0,76.08,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 01:00:00,27,27,27,,29.2,0,0,0,7.6,170,,10,0,74.14,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 02:00:00,26,26,26,,,0,0,0,9.4,150,,10,0,78.64,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 03:00:00,25.4,25.4,25.4,,,0,0,0,6.4,203,,10,19.1,80.38,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 04:00:00,26,26,26,,,0,0,0,13,150,,10,0,69.55,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 05:00:00,24.6,24.6,24.6,,,0,0,0,9.8,157,,10.3,19.8,73.67,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 06:00:00,24.6,24.6,24.6,,,0,0,0,11.1,160,,10,19.1,72.88,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 07:00:00,27,27,27,,28.5,0,0,0,11.2,160,,10,27.8,65.57,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 08:00:00,28,28,28,,29.3,0,0,0,18.4,180,,10,0,58.11,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 09:00:00,29.9,29.9,29.9,,31.2,0,0,0,18.1,211,,10,0,51.35,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 10:00:00,32,32,32,,33.5,0,0,0,16.6,240,,10,0,46.18,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 11:00:00,31,31,31,,34.6,0,0,0,18.4,240,,10,0,58.82,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 12:00:00,33.3,33.3,33.3,,36.1,0,0,0,16.5,259,,10,6,47.26,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 13:00:00,33,33,33,,34.6,0,0,0,22.3,280,,10,0,43.65,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 14:00:00,33,33,33,,36.1,0,0,0,20.5,260,,10,0,49.4,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 15:00:00,32.2,32.2,32.2,,38,0,0,0,20.3,270,,10,17.9,61.12,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 16:00:00,32,32,32,,35.8,0,0,0,18.4,280,,10,0,55.57,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 17:00:00,32,32,32,,35.8,0,0,0,18.4,270,,10,0,55.57,Clear
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 18:00:00,30.3,30.3,30.3,,35,0,0,0,19.4,289,,10,33,67.16,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 19:00:00,29,29,29,,32.8,0,0,0,16.6,290,,10,27.8,70.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 20:00:00,28.2,28.2,28.2,,31.5,0,0,0,11.7,292,,10,37.7,72.88,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 21:00:00,28,28,28,,31.1,0,0,0,11.2,285,,10,37.7,73.38,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 22:00:00,27.2,27.2,27.2,,29.8,0,0,0,12.2,240,,10,37.7,76.93,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/12/2019 23:00:00,27,27,27,,29.5,0,0,0,10.8,238,,10,28.4,77.81,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 00:00:00,27,27,27,,29.3,0,0,0,11.8,252,,10,28.9,74.35,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 01:00:00,26.2,26.2,26.2,,,0,0,0,10.6,252,,10,28.4,76.38,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 02:00:00,26,26,26,,,0,0,0,9.4,240,,10,27.8,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 03:00:00,25.8,25.8,25.8,,,0,0,0,9.3,189,,10,43.6,75.2,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 04:00:00,26,26,26,,,0,0,0,9.4,150,,10,39.2,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 05:00:00,25,25,25,,,0,0,0,9.4,160,,10,50,83.45,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 06:00:00,24.5,24.5,24.5,,,0,0,0,8.4,185,,10,28.4,83.03,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 07:00:00,25.2,25.2,25.2,,,0,0,0,9.2,193,,10,33,80.52,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 08:00:00,27,27,27,,29.2,0,0,0,14.8,200,,10,50,74.14,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 09:00:00,28.6,28.6,28.6,,30,0,0,0,16.3,230,,10,53.8,57.03,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 10:00:00,29,29,29,,30.3,0,0,0,18.4,240,,10,50,54.83,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 11:00:00,30,30,30,,31.3,0,0,0,20.5,250,,10,50,51.76,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 12:00:00,30.8,30.8,30.8,,32.6,0,0,0,19.3,264,,10,44.6,51.98,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 13:00:00,31,31,31,,32.4,0,0,0,22.3,260,,10,50,48.88,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 14:00:00,30.8,30.8,30.8,,32,0,0,0,20.4,270,,10,6,48.41,Clear
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 15:00:00,30.2,30.2,30.2,,31.8,0,0,0,18.2,275,,10,5.6,52.63,Clear
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 16:00:00,30,30,30,,31.3,0,0,0,20.5,270,,10,0,51.76,Clear
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 17:00:00,29.7,29.7,29.7,,30.6,0,0,0,19.3,281,,10,6,50.09,Clear
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 18:00:00,29.2,29.2,29.2,,30.4,0,0,0,16.8,277,,10,17.9,53.63,Clear
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 19:00:00,28,28,28,,29.7,0,0,0,14.8,290,,10,0,61.84,Clear
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 20:00:00,27,27,27,,28.5,0,0,0,13,280,,10,0,65.57,Clear
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 21:00:00,26.2,26.2,26.2,,,0,0,0,10.6,278,,10,23.9,68.06,Clear
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 22:00:00,26,26,26,,,0,0,0,9.4,260,,10,50,69.55,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/13/2019 23:00:00,26,26,26,,,0,0,0,7.3,278,,10,44.6,68.61,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 00:00:00,25.8,25.8,25.8,,,0,0,0,5.7,195,,10,50,69.31,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 01:00:00,26,26,26,,,0,0,0,14.8,150,,10,50,69.55,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 02:00:00,25,25,25,,,0,0,0,13,160,,10,50,73.8,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 03:00:00,24.6,24.6,24.6,,,0,0,0,12,171,,10,44.6,73.86,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 04:00:00,24.5,24.5,24.5,,,0,0,0,11.2,165,,10,33,71.77,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 05:00:00,24,24,24,,,0,0,0,13,150,,10,27.8,73.63,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 06:00:00,23.5,23.5,23.5,,,0,0,0,9.3,166,,10,28.4,75.52,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 07:00:00,24.2,24.2,24.2,,,0,0,0,10.3,149,,10,17.9,73,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 08:00:00,26,26,26,,,0,0,0,13,170,,10,0,65.36,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 09:00:00,27,27,27,,28.3,0,0,0,10,186,,10,49.2,62.39,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 10:00:00,28.8,28.8,28.8,,30,0,0,0,9.9,264,,10,28.4,55.09,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 11:00:00,30.2,30.2,30.2,,31.5,0,0,0,10.4,240,,12.4,19.1,51.1,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 12:00:00,30.5,30.5,30.5,,31.8,0,0,0,13.3,293,,10,19.1,50.13,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 13:00:00,31,31,31,,32.4,0,0,0,13,290,,10,0,48.88,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 14:00:00,31,31,31,,32.4,0,0,0,18.4,270,,10,0,48.88,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 15:00:00,30.5,30.5,30.5,,31.9,0,0,0,17.5,290,,10,0,50.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 16:00:00,30,30,30,,30.8,0,0,0,16.6,300,,10,0,48.62,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 17:00:00,30,30,30,,31.9,0,0,0,20.5,290,,10,0,55.08,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 18:00:00,29.1,29.1,29.1,,30.8,0,0,0,16.5,304,,10,0,56.9,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 19:00:00,29,29,29,,30.3,0,0,0,14.8,320,,10,0,54.83,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 20:00:00,28,28,28,,29.7,0,0,0,16.6,320,,10,0,61.84,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 21:00:00,26.9,26.9,26.9,,28.2,0,0,0,9.5,339,,10,0,64.74,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 22:00:00,27,27,27,,28.5,0,0,0,7.6,330,,10,0,65.57,Clear
"תל אביב - יפו, תל אביב, ישראל",07/14/2019 23:00:00,27,27,27,,28.2,0,0,0,7.6,330,,10,0,61.62,Clear
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 00:00:00,26,26,26,,,0,0,0,4.7,319,,10,0,68.14,Clear
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 01:00:00,25.3,25.3,25.3,,,0,0,0,6.6,117,,10,17.9,70.48,Clear
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 02:00:00,25,25,25,,,0,0,0,9.4,140,,10,50,69.36,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 03:00:00,24.3,24.3,24.3,,,0,0,0,5.8,157,,10,49.2,72.57,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 04:00:00,24,24,24,,,0,0,0,7.6,140,,10,39.2,73.63,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 05:00:00,24,24,24,,,0,0,0,7.6,150,,10,50,73.63,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 06:00:00,23.3,23.3,23.3,,,0,0,0,5.8,133,,10,33,76.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 07:00:00,24,24,24,,,0,0,0,11.2,140,,10,27.8,73.63,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 08:00:00,26,26,26,,,0,0,0,9.4,160,,10,27.8,69.55,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 09:00:00,27.2,27.2,27.2,,28.6,0,0,0,7,259,,10,49.2,63.37,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 10:00:00,29,29,29,,30.3,0,0,0,11.2,260,,10,89.1,54.83,Overcast
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 11:00:00,29,29,29,,30.3,0,0,0,13,310,,10,50,54.83,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 12:00:00,30.2,30.2,30.2,,31.5,0,0,0,14.5,295,,10,44.6,50.29,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 13:00:00,31,31,31,,32.4,0,0,0,11.2,260,,10,27.8,48.88,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 14:00:00,30,30,30,,31.3,0,0,0,18.4,290,,10,27.8,51.76,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 15:00:00,31,31,31,,32,0,0,0,19.6,285,,10,33,46.9,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 16:00:00,31,31,31,,31.9,0,0,0,22.3,310,,10,27.8,45.91,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 17:00:00,30,30,30,,31.3,0,0,0,25.9,290,,10,27.8,51.76,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 18:00:00,29,29,29,,30.7,0,0,0,18,305,,10,33,57.38,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/15/2019 19:00:00,28,28,28,,29.7,0,0,0,16.7,309,,10,37.7,61.81,Partially cloudy
